O3,NO,NO2,NOx,SO2,CO,PM10,PM2_5,WindDir,WindSpeed,Temp,datetime,hour,dayofweek,hour_sin,hour_cos,dow_sin,dow_cos,SO2_lag_1,SO2_lag_6,SO2_lag_12,SO2_lag_24
2.69988,133.73871,77.03357,282.09673,10.91178,0.545941,59.65,50.849,37.5,3.0,1.4,2022-12-08 22:00:00,22.0,3.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,11.30618,6.04749,4.99575,2.36641
1.53614,116.63118,67.64578,246.47775,9.79431,0.618927,51.9,44.623,15.6,3.1,1.2,2022-12-08 23:00:00,23.0,3.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,9.2027,11.30618,7.88803,3.54961
7.16865,5.33068,37.37195,45.54554,0.72324,0.160584,21.4,17.995,316.8,4.1,-1.3,2022-12-09 04:00:00,4.0,4.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.52599,0.78898,2.10396,9.79431
36.16912,1.28672,15.13007,17.10301,0.1315,0.087591,10.575,8.396,333.6,3.4,-0.2,2022-12-09 05:00:00,5.0,4.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.0,0.78898,1.84096,7.09923
4.88772,23.22213,46.95623,82.563,0.46024,0.046716,14.3,11.344,315.6,4.2,-0.1,2022-12-09 08:00:00,8.0,4.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.52599,0.0,0.263,1.51222
2.83953,39.27543,49.1909,109.41238,0.65749,0.061314,27.5,14.057,309.5,4.3,0.0,2022-12-09 09:00:00,9.0,4.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.31497,0.46024,0.0,0.263
9.03064,35.50719,47.42471,101.86831,1.05198,0.087591,34.2,13.75,310.0,3.6,0.2,2022-12-09 10:00:00,10.0,4.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.78898,1.31497,0.52599,0.263
10.10129,32.04532,44.76706,93.90253,0.65749,0.090511,19.875,14.033,304.4,4.4,1.5,2022-12-09 11:00:00,11.0,4.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.52599,0.78898,0.263,0.263
14.47696,26.95973,42.16247,83.50016,0.52599,0.081752,25.275,11.698,307.8,5.3,2.4,2022-12-09 12:00:00,12.0,4.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.52599,0.52599,0.78898,0.0
9.68234,39.42861,47.73773,108.19408,1.05198,0.070073,26.6,15.236,299.7,4.6,2.5,2022-12-09 13:00:00,13.0,4.0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.05198,0.52599,0.52599,0.52599
12.61497,23.40595,41.28576,77.17439,0.59174,0.078833,22.2,12.995,303.5,4.2,2.5,2022-12-09 14:00:00,14.0,4.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.78898,1.31497,0.52599,0.65749
13.91836,19.8828,44.71983,75.20637,0.59174,0.084671,17.625,11.533,305.3,3.5,1.6,2022-12-09 15:00:00,15.0,4.0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.263,0.78898,1.05198,1.05198
10.65988,19.60708,53.57696,83.64073,0.65749,0.064234,16.475,10.425,297.9,3.8,1.1,2022-12-09 16:00:00,16.0,4.0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.52599,0.59174,0.78898,0.52599
5.21357,21.81288,58.30114,91.74709,0.85473,0.081752,13.325,9.835,295.7,4.0,0.8,2022-12-09 17:00:00,17.0,4.0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.52599,0.52599,0.78898,0.52599
3.77053,56.40099,69.0399,155.52021,2.4327,0.140146,15.95,12.736,287.4,4.1,0.9,2022-12-09 18:00:00,18.0,4.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.89294,0.52599,0.78898,1.05198
13.68561,9.86481,40.96266,56.08849,0.72324,0.081752,18.4,15.094,280.1,4.5,1.2,2022-12-09 19:00:00,19.0,4.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.52599,2.89294,1.05198,0.52599
14.75626,7.50584,36.89507,48.40385,0.46024,0.040876,22.825,19.528,291.8,3.9,1.0,2022-12-09 20:00:00,20.0,4.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.52599,0.52599,3.41893,0.52599
15.68725,7.16884,34.36604,45.35811,0.39449,0.043796,25.525,22.288,307.4,4.0,2.0,2022-12-09 21:00:00,21.0,4.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.52599,0.46024,0.52599,1.05198
18.20093,4.96304,30.06358,37.67347,0.263,0.055474,25.525,22.524,300.5,3.6,1.3,2022-12-09 22:00:00,22.0,4.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.263,0.52599,0.52599,1.57797
14.66316,6.21912,33.38567,42.92152,0.19725,0.067153,22.675,20.212,320.1,3.1,0.5,2022-12-09 23:00:00,23.0,4.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.263,0.0,0.263,1.84096
37.10011,1.22673,15.19413,17.0751,0.19729,0.04088,8.75,7.571,301.7,2.5,-1.5,2022-12-10 05:00:00,5.0,5.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.0,0.26306,0.26306,0.52611
26.48678,2.4228,19.41154,23.12643,0.06576,0.049639,9.075,7.972,348.1,2.2,-1.7,2022-12-10 07:00:00,7.0,5.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.0,0.26306,0.26306,0.52611
14.75626,9.41517,32.80158,47.23797,0.13153,0.029199,10.075,8.679,352.4,2.6,-1.6,2022-12-10 08:00:00,8.0,5.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.26306,0.06576,0.26306,0.26306
10.52023,13.49405,39.11916,59.80974,0.32882,0.061318,10.925,8.915,356.3,3.2,-1.5,2022-12-10 09:00:00,9.0,5.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.0,0.26306,0.0,0.26306
19.03883,15.02747,37.9876,61.0294,0.65764,0.078838,9.6,7.123,348.8,2.9,-0.9,2022-12-10 10:00:00,10.0,5.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.78916,0.26306,0.0,0.19729
33.00374,9.16982,26.14134,40.20153,0.26306,0.061318,6.9,5.236,324.6,2.5,0.4,2022-12-10 11:00:00,11.0,5.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.26306,0.78916,0.26306,0.13153
27.37123,11.13259,29.27695,46.34669,0.32882,0.058399,10.875,7.972,314.6,2.7,1.7,2022-12-10 12:00:00,12.0,5.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.26306,0.26306,0.78916,0.0
19.08538,15.24214,32.82675,56.19771,0.65764,0.081758,17.475,13.915,295.3,3.2,2.2,2022-12-10 13:00:00,13.0,5.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.52611,0.26306,0.26306,0.78916
29.55906,8.09643,26.4268,38.84115,0.59188,0.087599,14.2,11.274,306.9,2.9,2.2,2022-12-10 14:00:00,14.0,5.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.26306,0.52611,0.52611,0.78916
32.95719,9.87519,26.32634,41.46809,0.65764,0.052559,11.3,8.443,323.3,2.6,1.4,2022-12-10 15:00:00,15.0,5.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.78916,0.78916,0.78916,0.26306
15.68725,14.38343,35.92598,57.98027,0.98646,0.221916,15.15,12.642,2.9,3.1,0.9,2022-12-10 16:00:00,16.0,5.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.78916,0.65764,0.78916,0.26306
14.80281,9.07782,41.90331,55.82243,0.85493,0.119718,15.25,12.594,43.9,4.5,1.3,2022-12-10 17:00:00,17.0,5.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.05222,0.52611,0.52611,0.32882
2.97918,26.52808,48.82771,89.50352,1.05222,0.134317,27.175,23.821,67.0,5.2,1.8,2022-12-10 18:00:00,18.0,5.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.31528,0.85493,0.52611,0.78916
1.76889,56.64434,58.47251,145.32595,2.49902,0.198557,36.9,31.51,65.8,4.9,1.7,2022-12-10 19:00:00,19.0,5.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3.15666,1.31528,1.05222,0.52611
1.86199,58.30043,56.16775,145.5605,2.76208,0.256955,37.15,32.524,60.8,4.7,1.5,2022-12-10 20:00:00,20.0,5.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.41972,3.15666,0.78916,1.31528
22.43696,16.86756,43.14079,69.00403,3.15666,0.207316,16.6,12.217,57.2,4.4,1.2,2022-12-10 21:00:00,21.0,5.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,2.3675,3.15666,2.3675,0.98646
32.95719,3.00549,31.04294,35.6513,2.43326,0.081758,9.075,5.991,51.1,4.5,1.0,2022-12-10 22:00:00,22.0,5.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,2.10444,2.3675,2.3675,1.05222
40.96374,3.00549,24.24105,28.84941,2.69632,0.026279,6.4,4.363,55.1,4.8,1.1,2022-12-10 23:00:00,23.0,5.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,2.3675,2.10444,3.68277,1.05222
27.60397,3.86827,31.87287,37.80413,0.52623,0.055483,4.7,3.325,64.8,4.8,2.5,2022-12-11 03:00:00,3.0,6.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.52623,1.31558,1.05246,2.10444
37.14666,2.14904,22.252,25.54714,0.52623,0.055483,4.775,3.396,65.0,4.5,2.6,2022-12-11 04:00:00,4.0,6.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.52623,0.52623,1.31558,2.69632
29.69871,1.87273,28.40498,31.27646,0.39467,0.064244,6.0,4.292,62.9,4.9,2.8,2022-12-11 05:00:00,5.0,6.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.52623,0.52623,0.52623,1.57833
23.5076,1.90343,34.60381,37.52237,0.3289,0.029202,3.75,2.429,61.5,4.4,2.9,2022-12-11 07:00:00,7.0,6.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.26312,0.26312,0.52623,0.52623
11.77708,16.85459,46.80634,72.64968,0.46045,0.073005,6.275,4.717,55.7,3.9,2.6,2022-12-11 08:00:00,8.0,6.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.05246,0.26312,0.0,0.52623
1.62924,59.09852,49.79888,140.41535,2.1707,0.16645,11.95,9.033,57.9,3.9,2.3,2022-12-11 09:00:00,9.0,6.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,2.10493,1.05246,0.26312,0.52623
2.09474,78.16355,57.14937,176.99849,3.35472,0.233615,18.85,11.25,64.0,4.0,2.5,2022-12-11 10:00:00,10.0,6.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3.4205,2.10493,0.52623,0.0
2.69988,72.82166,55.80695,167.46527,2.56538,0.245296,14.325,10.519,51.0,3.2,3.1,2022-12-11 11:00:00,11.0,6.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.84181,3.94674,1.57869,0.06578
25.36959,34.753,35.61122,88.89842,2.43382,0.254056,10.3,7.288,35.1,3.7,3.8,2022-12-11 12:00:00,12.0,6.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.84181,1.84181,2.89427,0.3289
37.75181,4.97349,25.76383,33.38974,1.31558,0.116808,13.325,9.859,43.3,4.4,3.8,2022-12-11 13:00:00,13.0,6.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.57869,1.84181,2.36804,0.46045
35.84327,4.02177,28.86677,35.0334,2.69693,0.075924,11.775,7.618,26.3,3.7,3.3,2022-12-11 14:00:00,14.0,6.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2.63116,1.31558,1.84181,3.15739
35.47087,3.71477,25.58057,31.27646,1.64447,0.064244,11.725,7.382,17.9,3.5,2.8,2022-12-11 15:00:00,15.0,6.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.57869,3.15739,1.05246,3.35472
30.86245,2.85515,29.34064,33.71847,1.31558,0.075924,12.2,8.844,22.9,3.0,2.7,2022-12-11 16:00:00,16.0,6.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.31558,1.57869,2.63116,3.15739
20.99392,5.24979,38.91209,46.96166,1.71025,0.110967,14.125,10.142,12.8,2.6,2.1,2022-12-11 17:00:00,17.0,6.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.57869,1.31558,1.57869,0.52623
17.87509,4.81998,39.85289,47.24343,2.03915,0.119727,15.425,11.958,15.4,2.2,1.3,2022-12-11 18:00:00,18.0,6.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2.10493,1.84181,1.31558,2.10493
9.63579,17.65281,53.14325,80.21051,2.10493,0.15477,11.975,8.915,359.1,1.8,1.4,2022-12-11 19:00:00,19.0,6.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.84181,2.03915,1.84181,1.84181
2.14129,45.19118,58.77226,128.06444,2.82849,0.245296,30.825,26.439,344.2,1.7,0.1,2022-12-11 20:00:00,20.0,6.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2.89427,2.36804,2.10493,1.57869
2.00164,68.9227,59.81289,165.49288,5.59121,0.365023,45.075,39.882,341.8,2.3,-0.8,2022-12-11 21:00:00,21.0,6.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,6.57789,2.82849,2.36804,1.57869
2.28094,61.52387,52.74863,147.08391,7.95925,0.46139,55.075,47.972,351.1,2.1,-1.3,2022-12-11 22:00:00,22.0,6.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,8.15658,6.57789,2.89427,1.84181
1.81544,63.458,49.73604,147.03695,8.22236,0.537314,57.225,51.439,358.9,2.0,-1.4,2022-12-11 23:00:00,23.0,6.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,7.36724,8.15658,6.05166,2.10493
1.07064,26.46091,35.58938,76.16221,1.18429,0.189827,39.025,34.929,258.4,2.1,-3.4,2022-12-12 03:00:00,3.0,0.0,0.7071067811865475,0.7071067811865476,0.0,1.0,1.31588,1.31588,2.10541,8.15658
1.21029,30.11811,35.57638,81.75684,1.31588,0.201509,35.975,32.453,263.8,2.0,-3.5,2022-12-12 04:00:00,4.0,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1.31588,1.18429,1.31588,7.36724
0.93099,23.66423,35.36425,71.64889,0.85532,0.175226,32.075,28.208,257.1,1.8,-3.6,2022-12-12 05:00:00,5.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.78953,1.31588,1.31588,3.42129
1.53614,68.25748,47.57039,152.23039,1.25009,0.134339,27.175,23.137,267.3,1.9,-3.9,2022-12-12 07:00:00,7.0,0.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,2.10541,1.05271,0.78953,1.05271
1.11719,148.96173,67.68755,296.09235,3.81605,0.198589,27.0,22.665,265.9,2.1,-3.9,2022-12-12 08:00:00,8.0,0.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,3.94764,1.31588,0.78953,1.31588
1.95509,325.70587,100.29818,599.70689,9.40854,0.356292,34.525,26.816,266.2,2.0,-4.0,2022-12-12 09:00:00,9.0,0.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,12.89562,3.81605,1.31588,1.05271
2.23439,358.22114,110.66669,659.93145,12.0403,0.578244,35.675,23.75,272.2,1.4,-3.5,2022-12-12 10:00:00,10.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,11.31657,10.52704,3.42129,0.85532
2.00164,314.11962,95.77902,577.42239,12.30348,0.624972,47.15,25.307,304.9,0.4,-2.1,2022-12-12 11:00:00,11.0,0.0,0.258819045102521,-0.9659258262890682,0.0,1.0,12.1061,11.31657,7.89528,0.98691
2.09474,231.9402,91.93384,447.57052,9.67172,0.554881,40.475,27.665,263.1,0.7,-0.7,2022-12-12 12:00:00,12.0,0.0,1.2246467991473532e-16,-1.0,0.0,1.0,8.94798,12.1061,11.84292,1.25009
4.84117,124.12965,74.73382,265.0633,6.25043,0.365054,32.925,18.561,203.2,0.5,0.3,2022-12-12 13:00:00,13.0,0.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,7.10575,8.94798,13.68515,5.00035
7.8669,40.19846,55.8975,117.53428,1.51326,0.151862,29.75,11.91,190.2,0.6,0.8,2022-12-12 14:00:00,14.0,0.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.31588,6.25043,8.94798,12.89562
3.63088,51.17006,53.31977,131.77943,1.84223,0.06425,38.55,16.934,182.6,0.1,-0.1,2022-12-12 15:00:00,15.0,0.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.31588,1.31588,7.10575,14.73786
3.07228,41.58144,50.20392,113.96123,0.39476,0.035045,40.725,17.76,245.5,0.1,-1.4,2022-12-12 16:00:00,16.0,0.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.0,2.10541,1.05271,8.68481
1.44304,124.49844,64.48353,255.37847,2.36858,0.084692,31.675,25.802,2.9,0.4,-1.6,2022-12-12 17:00:00,17.0,0.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,3.68446,0.39476,2.10541,7.10575
1.62924,258.06305,80.83981,476.53097,6.77678,0.245316,34.85,30.613,14.8,1.4,-1.1,2022-12-12 18:00:00,18.0,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,7.36893,2.36858,0.26318,4.73717
1.86199,271.12448,88.12753,503.84593,7.89528,0.40886,43.85,37.547,41.9,2.6,-1.2,2022-12-12 19:00:00,19.0,0.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,6.31622,7.36893,1.84223,1.51326
2.00164,261.22853,90.2313,490.77612,9.8691,0.557802,51.45,42.099,72.9,3.1,-1.0,2022-12-12 20:00:00,20.0,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.42163,7.89528,7.36893,0.78953
2.04819,81.38037,67.92771,192.7092,4.86876,0.405939,30.175,23.75,98.7,3.6,-0.8,2022-12-12 21:00:00,21.0,0.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.84223,8.42163,6.31622,1.57906
15.92,5.93142,41.86814,50.96286,0.39476,0.105135,11.7,9.859,101.2,3.6,-0.6,2022-12-12 22:00:00,22.0,0.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.26318,1.84223,9.47434,5.00035
2.93263,24.70915,62.15835,100.04518,1.1185,0.049647,21.675,16.816,97.7,4.1,1.0,2022-12-12 23:00:00,23.0,0.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.31588,0.0,5.78987,8.42163
1.11719,76.97404,54.56494,172.59015,2.63237,0.309591,26.375,22.524,101.6,3.7,0.4,2022-12-13 03:00:00,3.0,1.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,2.63237,2.8956,2.10589,0.0
1.53614,65.03722,43.35758,143.07992,3.88274,0.420577,38.35,34.505,96.6,3.4,0.7,2022-12-13 04:00:00,4.0,1.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3.42207,2.63237,2.8956,1.1185
1.07064,51.71597,41.56817,120.86488,2.1717,0.382607,41.1,37.382,90.6,3.8,0.7,2022-12-13 05:00:00,5.0,1.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.31618,3.42207,2.63237,2.10589
1.16374,85.7113,50.15755,181.57972,2.23751,0.224892,26.1,23.278,82.4,3.3,-0.1,2022-12-13 07:00:00,7.0,1.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,2.10589,1.57942,2.10589,2.36913
1.44304,140.38071,56.0867,271.33413,3.6195,0.151875,22.9,19.693,75.1,2.8,-0.6,2022-12-13 08:00:00,8.0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4.47502,2.63237,1.57942,3.42207
1.25684,144.84164,61.15435,283.24176,4.3434,0.17524,25.15,20.613,41.8,2.7,-1.1,2022-12-13 09:00:00,9.0,1.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,3.15884,4.47502,2.8956,3.88274
1.76889,148.87185,60.15201,288.419,4.3434,0.236574,30.1,22.83,41.0,2.2,-0.8,2022-12-13 10:00:00,10.0,1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3.94855,3.15884,3.15884,2.1717
2.00164,188.00494,65.89965,354.16987,6.25186,0.289147,32.775,25.991,38.6,2.3,0.4,2022-12-13 11:00:00,11.0,1.0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,6.31767,4.3434,3.15884,1.31618
2.18784,146.90289,59.49991,284.74787,4.3434,0.312512,41.3,28.019,30.2,2.1,2.0,2022-12-13 12:00:00,12.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,4.73826,6.31767,3.94855,2.10589
2.83953,162.8084,64.15138,313.78745,5.19892,0.289147,46.1,37.194,21.1,2.0,2.6,2022-12-13 13:00:00,13.0,1.0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,5.52796,4.73826,6.58091,4.73826
2.56023,123.52149,55.29793,244.6949,4.80407,0.286226,49.2,40.731,25.3,2.1,2.7,2022-12-13 14:00:00,14.0,1.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,3.94855,5.52796,4.47502,5.00149
1.95509,94.66392,52.1033,197.25262,2.76398,0.224892,49.025,34.293,47.4,2.1,2.1,2022-12-13 15:00:00,15.0,1.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,2.63237,3.94855,5.7912,5.52796
3.35158,73.98983,57.86988,171.31938,3.35627,0.227812,30.8,23.137,51.8,2.7,1.4,2022-12-13 16:00:00,16.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.05295,2.63237,4.73826,4.47502
3.07228,110.4156,64.75649,234.05804,2.36913,0.17524,37.85,22.099,55.3,2.5,0.6,2022-12-13 17:00:00,17.0,1.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5.52796,1.05295,2.8956,4.73826
1.67579,92.75649,59.45217,201.6768,3.02722,0.297908,31.65,24.977,45.2,3.3,0.4,2022-12-13 18:00:00,18.0,1.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2.8956,5.52796,4.21178,5.26473
2.88608,74.66666,66.15111,180.6384,2.96141,0.280384,21.55,14.741,53.0,3.6,0.5,2022-12-13 19:00:00,19.0,1.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2.63237,1.84266,0.0,4.80407
6.05146,14.70567,58.12234,80.67072,0.46066,0.075937,15.675,9.835,59.2,3.8,0.7,2022-12-13 20:00:00,20.0,1.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.52647,2.96141,1.84266,3.68531
5.02737,14.82873,55.90982,78.64689,0.85552,0.040889,14.5,11.297,60.4,4.6,0.6,2022-12-13 21:00:00,21.0,1.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.78971,0.52647,5.52796,3.35627
5.26012,14.09037,51.25287,72.8578,1.84266,0.113906,15.925,13.892,58.5,5.6,1.1,2022-12-13 22:00:00,22.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.57942,0.85552,0.52647,5.00149
5.07392,32.58014,57.40149,107.35701,1.84266,0.113906,12.25,10.165,58.8,6.0,1.0,2022-12-13 23:00:00,23.0,1.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,2.63237,1.57942,0.78971,3.68531
15.59415,4.68118,33.20226,40.37997,1.11901,0.035051,7.9,4.34,62.4,5.4,0.2,2022-12-14 04:00:00,4.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.78989,2.10637,2.63297,2.63237
3.44468,14.72108,42.21499,64.787,0.78989,0.146045,11.2,7.642,60.4,5.1,0.2,2022-12-14 05:00:00,5.0,2.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1.31649,0.78989,2.36967,1.84266
1.44304,117.39908,63.44835,243.45776,3.68616,0.271644,15.2,11.509,50.9,4.7,0.9,2022-12-14 07:00:00,7.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4.73934,1.38231,1.31649,2.36967
1.72234,182.59683,83.63029,363.60819,5.52923,0.397244,16.75,11.415,51.2,5.1,1.4,2022-12-14 08:00:00,8.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,6.31912,4.73934,1.57978,1.57978
18.57333,33.10703,58.83263,109.59604,4.3444,0.338825,9.15,4.41,44.0,5.3,1.5,2022-12-14 09:00:00,9.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,2.36967,3.94945,3.68616,1.11901
21.31976,10.77903,53.11251,69.64013,0.98736,0.143124,8.775,3.892,37.2,4.9,1.1,2022-12-14 10:00:00,10.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1.31649,2.36967,5.79253,0.2633
30.53661,9.26997,43.26998,57.48374,0.92154,0.067181,7.475,3.868,34.0,4.8,0.9,2022-12-14 11:00:00,11.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.78989,0.98736,2.36967,2.36967
39.7069,7.23735,34.51293,45.61005,0.65824,0.046734,9.95,4.929,32.3,5.4,1.8,2022-12-14 12:00:00,12.0,2.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.78989,1.05319,1.05319,3.68616
34.63298,11.02541,43.40541,60.31081,1.51396,0.049655,18.775,6.344,33.1,4.9,2.1,2022-12-14 13:00:00,13.0,2.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.05319,0.78989,0.78989,5.52923
36.58807,8.68482,43.03637,56.35291,1.38231,0.037972,16.825,5.519,8.7,3.2,1.4,2022-12-14 14:00:00,14.0,2.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.05319,1.05319,0.78989,0.5266
37.42596,5.01995,38.19561,45.89275,0.85572,0.058418,14.525,5.094,321.8,2.5,1.1,2022-12-14 15:00:00,15.0,2.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.78989,1.38231,1.05319,1.05319
